nom,date,season,longitude,latitude,temperature
Olli,01/04/2022,Spring,9.121490687,49.47722364,-0.1
Olli,01/05/2022,Spring,8.515015645,49.48236333,11.8
Olli,01/06/2022,Summer,8.51253456,49.48019256,17.1
Olli,01/07/2022,Summer,8.491067674,49.42563496,17.3
Olli,01/08/2022,Summer,2.200864932,43.18166244,26
Olli,01/09/2022,Fall,-7.1382792,32.42981883,31.6
Olli,01/10/2022,Fall,-15.75467796,15.52952317,28.4
Olli,01/11/2022,Fall,-15.91173067,14.65404863,27.2
Olli,01/12/2022,Winter,-15.81609273,14.26233345,25.1
Olli,01/01/2023,Winter,-15.78338229,14.18155939,24
Olli,01/02/2023,Winter,-14.90309897,14.26869776,26.7
Olli,01/03/2023,Spring,-6.161571165,33.40410904,8.3
Olli,01/04/2023,Spring,8.50663521,49.4833374,9.7
Olli,01/05/2023,Spring,8.503037906,49.47695172,13.2
Olli,01/06/2023,Summer,8.502810587,49.45247985,20.4
Olli,01/07/2023,Summer,8.504692829,49.46758372,19
Olli,01/08/2023,Summer,8.542567881,49.46691123,19
Olli,01/09/2023,Fall,1.05247864,41.7357895,23.6
Olli,01/10/2023,Fall,-3.891580523,40.08692696,22.7
Olli,01/11/2023,Fall,-3.605702513,40.29336724,12.4
Olli,01/12/2023,Winter,-3.596091648,40.29809752,9.2
Orville,01/06/2019,Summer,8.344095948,49.12848623,20.4
Orville,01/07/2019,Summer,8.202925361,48.99807116,25.5
Orville,01/08/2019,Summer,2.373543152,42.96268075,20.4
Orville,01/09/2019,Fall,-0.1315755,41.38522729,25
Orville,01/10/2019,Fall,-1.823254219,40.76965951,18.1
Orville,01/11/2019,Fall,-1.82325751,40.76967454,13.2
Oskar,01/06/2020,Summer,11.46091632,48.61543983,16.6
Oskar,01/07/2020,Summer,11.53755331,48.62071978,21.5
Oskar,01/08/2020,Summer,11.14243672,48.49035115,25.4
Oskar,01/09/2020,Fall,-4.98752035,33.23563122,19
Otti,01/06/2018,Summer,8.279805453,49.24555447,19.3
Otti,01/07/2018,Summer,8.2770101,49.24230884,22.3
Otti,01/08/2018,Summer,5.599888721,46.16047049,24.1
Paul,01/06/2015,Summer,8.205373741,49.33927845,14.7
Paul,01/07/2015,Summer,8.220276942,49.29795527,25.6
Paul,01/08/2015,Summer,5.386606381,45.57965731,18.6
Paul,01/06/2016,Summer,8.321713191,49.11665239,15.6
Paul,01/07/2016,Summer,8.3217251,49.1166741,20.5
Peter,01/06/2016,Summer,8.249889068,49.19261527,15.3
Peter,01/07/2016,Summer,8.249900455,49.19262409,20.3
Peter,01/08/2016,Summer,5.858691113,45.44893593,14.6
Peter,01/09/2016,Fall,-3.155717797,39.20398142,26.5
Peter,01/10/2016,Fall,-6.032450926,36.72697408,23.4
Peter,01/11/2016,Fall,-6.117841063,37.08485398,19.1
Peter,01/12/2016,Winter,-6.038206713,37.15106712,14
Peter,01/01/2017,Winter,-5.875141026,37.22307722,8.7
Peter,01/02/2017,Winter,-5.874988243,37.22345415,13.3
Peter,01/03/2017,Spring,-5.846068758,37.26544329,13.4
Peter,01/04/2017,Spring,-1.814142573,41.5086183,8.7
Peter,01/05/2017,Spring,1.430881835,42.11427351,8.3
Peter,01/06/2017,Summer,3.092592107,42.27534189,22.2
Peter,01/07/2017,Summer,3.085480129,42.27552687,19.9
Petersilie,01/07/2014,Summer,10.79656053,49.76376262,15.6
Petersilie,01/08/2014,Summer,10.79655185,49.76378041,20.8
Petersilie,01/09/2014,Fall,9.003403663,48.30403883,10.7
Petersilie,01/10/2014,Fall,0.618225194,43.10992976,16.7
Petersilie,01/11/2014,Fall,0.60026835,41.56945208,16.6
Petersilie,01/12/2014,Winter,0.598074948,41.55589671,11.7
Petersilie,01/01/2015,Winter,0.61293155,41.53817654,2.6
Petersilie,01/02/2015,Winter,0.6121597,41.53829301,5.1
Petersilie,01/03/2015,Spring,0.787537235,41.60345397,12.2
Petersilie,01/04/2015,Spring,0.665026863,41.59403038,14.3
Petersilie,01/05/2015,Spring,0.630900555,41.57506685,20
Petersilie,01/06/2015,Summer,0.861834633,41.64258944,21.9
Petersilie,01/07/2015,Summer,0.810928919,41.53715788,28.6
Pius,01/06/2014,Summer,9.420103586,47.92998436,12.2
Pius,01/07/2014,Summer,9.420107845,47.92998303,15.1
Pius,01/08/2014,Summer,7.661174287,46.59674274,17.4
Pius,01/09/2014,Fall,2.607836597,42.11774855,20.2
Pius,01/10/2014,Fall,0.825149819,41.63731347,19.2
Pius,01/11/2014,Fall,0.956145507,41.67286567,15.9
Pius,01/12/2014,Winter,0.953607326,41.66679911,11.6
Pius,01/01/2015,Winter,0.955834203,41.66721402,2
Pius,01/02/2015,Winter,0.866631446,41.63935372,4.2
Pius,01/03/2015,Spring,1.019752306,41.68313007,11.5
Pius,01/04/2015,Spring,8.340834513,47.13726591,3.2
Pius,01/05/2015,Spring,9.333718871,47.85321836,8.6
Pius,01/06/2015,Summer,9.447643473,47.998082,15.9
Pius,01/07/2015,Summer,9.587454274,48.03283456,21.4
Pius,01/08/2015,Summer,9.641287435,48.03535345,16.2
Pius,01/09/2015,Fall,2.649177353,43.0431774,20.6
Pius,01/10/2015,Fall,0.727422965,41.60798994,16.7
Pius,01/11/2015,Fall,0.957637007,41.66357877,14.5
Pius,01/12/2015,Winter,0.96209759,41.66044556,5.7
Pius,01/01/2016,Winter,0.950970632,41.66533653,7.8
Pius,01/02/2016,Winter,0.629808455,41.5862674,10.9
Pius,01/03/2016,Spring,7.434485461,46.81202679,0.7
Pius,01/04/2016,Spring,9.594416073,48.01908333,7.5
Pius,01/05/2016,Spring,9.507771132,48.01933663,8.1
Pius,01/06/2016,Summer,9.59600167,48.01949001,14.1
Pius,01/07/2016,Summer,9.663621987,48.03148435,19.5
Pius,01/08/2016,Summer,9.74815021,48.02743652,16.2
Pius,01/09/2016,Fall,7.484809037,46.49220337,6.7
Pius,01/10/2016,Fall,0.962114239,41.65759233,20.8
Pius,01/11/2016,Fall,0.604647257,41.61205846,14.3
Pius,01/12/2016,Winter,0.6129445,41.61203955,6.5
Pius,01/01/2017,Winter,0.699938194,41.61827871,2.2
Pius,01/02/2017,Winter,1.866473071,42.19284318,5.8
Pius,01/03/2017,Spring,9.576252913,48.05648505,3.1
Pius,01/04/2017,Spring,9.600897707,48.07007328,10.8
Pius,01/05/2017,Spring,9.600897494,48.07006665,5.3
Pius,01/06/2017,Summer,9.597545423,48.06832503,18
Pius,01/07/2017,Summer,9.600814181,48.07007517,15.3
Pius,01/08/2017,Summer,9.6008866,48.07007687,22.6
Pius,01/09/2017,Fall,9.600892293,48.07007431,12.6
Pius,01/10/2017,Fall,9.600895858,48.07007682,11.1
Pius,01/11/2017,Fall,9.680515913,48.04938836,5
Pius,01/12/2017,Winter,9.506105152,47.94704584,-1.7
Pius,01/01/2018,Winter,9.614469997,48.04695537,4.6
Pius,01/02/2018,Winter,9.422238796,48.01093935,1
Pius,01/03/2018,Spring,7.339187606,47.27637438,-4.3
Pius,01/04/2018,Spring,9.610179033,48.0646194,3.8
Pius,01/05/2018,Spring,9.600879423,48.07006888,9.1
Pius,01/06/2018,Summer,9.60097024,48.07006122,17.2
Pius,01/07/2018,Summer,9.602012129,48.06987892,18.4
Pius,01/08/2018,Summer,9.600967665,48.07006896,26.1
Pius,01/09/2018,Fall,9.60072304,48.0684896,12.8
Pius,01/10/2018,Fall,9.682168607,48.03771185,8.9
Pius,01/11/2018,Fall,9.218459555,47.80379541,7.3
Pius,01/12/2018,Winter,9.231498042,47.76225757,4.5
Pius,01/01/2019,Winter,8.597639968,47.4157131,3
Pius,01/02/2019,Winter,8.544937414,47.43147942,0.9
Pius,01/03/2019,Spring,9.602464365,48.06981733,5.4
Pius,01/04/2019,Spring,9.60242634,48.06949094,8.6
Pius,01/05/2019,Spring,9.602537174,48.06799856,9.4
Pius,01/06/2019,Summer,9.60257892,48.06850969,16.3
Pius,01/07/2019,Summer,9.602286735,48.06985075,23.7
Pius,01/08/2019,Summer,9.602184487,48.06986967,17.6
Pius,01/09/2019,Fall,9.601836873,48.06992417,18.7
Pius,01/10/2019,Fall,9.602725783,48.06974739,14
Pius,01/11/2019,Fall,9.603077283,48.06392684,7.2
Pius,01/12/2019,Winter,9.6028704,48.06641176,-0.9
Pius,01/01/2020,Winter,9.463206206,47.95797708,-2.9
Pius,01/02/2020,Winter,9.433509124,47.9216408,7.7
Pius,01/03/2020,Spring,9.602417829,48.06947094,5.9
Pius,01/04/2020,Spring,9.60247862,48.06978891,0.9
Pius,01/05/2020,Spring,9.602478329,48.06981869,9.1
Pius,01/06/2020,Summer,9.6025098,48.0695973,15.7
Pius,01/07/2020,Summer,9.601402206,48.06858393,19.9
Pius,01/08/2020,Summer,9.601955497,48.068408,26.2
Pius,01/09/2020,Fall,9.567226487,48.04117406,12.1
Pius,01/10/2020,Fall,9.818173977,48.11049807,11.9
Pius,01/11/2020,Fall,9.58024182,48.04519774,9.6
Pius,01/12/2020,Winter,9.245127741,47.76183179,0.9
Pius,01/01/2021,Winter,9.245203362,47.76177453,1.4
Pius,01/02/2021,Winter,9.468385426,47.95581901,3.8
Pius,01/03/2021,Spring,9.602437226,48.06962392,2
Pius,01/04/2021,Spring,9.602489583,48.06980843,12.3
Pius,01/05/2021,Spring,9.602500535,48.06982096,6.4
Pius,01/06/2021,Summer,9.602429547,48.0698288,13.4
Pius,01/07/2021,Summer,9.602477968,48.06983216,13.1
Pius,01/08/2021,Summer,9.60248001,48.06981902,14.3
Pius,01/09/2021,Fall,9.60246987,48.06981228,13.5
Pius,01/10/2021,Fall,9.602892481,48.0705507,10.5
Pius,01/11/2021,Fall,9.604643482,48.07252668,7.9
Pius,01/12/2021,Winter,9.54331529,48.03690081,4.1
Pius,01/01/2022,Winter,9.533977216,48.0240501,4.2
Pius,01/02/2022,Winter,9.590485289,48.06315074,0.4
Pius,01/03/2022,Spring,9.592528226,48.06478366,-1.5
Pius,01/04/2022,Spring,9.599001027,48.06807272,1.4
Pius,01/05/2022,Spring,9.599781687,48.06767407,8.7
Pius,01/06/2022,Summer,9.596556813,48.06735489,14.2
Pius,01/07/2022,Summer,9.599773165,48.06840472,14
Pius,01/08/2022,Summer,9.600346197,48.06683994,21.1
Pius,01/09/2022,Fall,9.600187963,48.05348479,15.3
Pius,01/10/2022,Fall,9.692917803,48.0808703,8.5
Pius,01/11/2022,Fall,9.71308681,48.08050268,10.8
Pius,01/12/2022,Winter,9.565782715,48.02968663,1.1
Pius,01/01/2023,Winter,9.541982606,48.02897324,8.3
Pius,01/02/2023,Winter,9.555224714,48.0383902,2
Pius,01/03/2023,Spring,9.602447281,48.06752747,0.3
Pius,01/04/2023,Spring,9.601648277,48.06829657,6.4
Pius,01/05/2023,Spring,9.590159252,48.06061732,9.5
Pius,01/06/2023,Summer,9.59309495,48.06602265,17
Pius,01/07/2023,Summer,9.600072161,48.0682633,18.2
Pius,01/08/2023,Summer,9.59623941,48.06886105,16.7
Pius,01/09/2023,Fall,9.593930197,48.06689748,17.1
Pius,01/10/2023,Fall,9.506418629,48.01861512,14.6
Pius,01/11/2023,Fall,9.504505454,48.02525735,9
Pius,01/12/2023,Winter,9.513365176,48.02237606,0.5
Reichertshofen,01/07/2015,Summer,11.46853338,48.65646495,22.7
Reichertshofen,01/08/2015,Summer,8.722931429,46.89446015,11.7
Reichertshofen,01/09/2015,Fall,-4.87807312,36.50703075,25.5
Reichertshofen,01/10/2015,Fall,-5.909573442,36.2542536,22.2
Reichertshofen,01/11/2015,Fall,-5.825475427,36.23649561,17.9
Reichertshofen,01/12/2015,Winter,-6.085390613,36.52939478,14.6
Reichertshofen,01/01/2016,Winter,-5.951286981,37.03881475,16.2
Reichertshofen,01/02/2016,Winter,-5.876743321,37.22009188,14.2
Reichertshofen,01/03/2016,Spring,-5.930797403,37.20400994,11.7
Reichertshofen,01/04/2016,Spring,-5.773104643,37.28259773,13.4
Reichertshofen,01/05/2016,Spring,-3.403554603,39.21471155,11.1
Reichertshofen,01/06/2016,Summer,-3.259505117,39.43682619,19.1
Reichertshofen,01/07/2016,Summer,-3.256615339,39.4145316,27.9
Reichertshofen,01/08/2016,Summer,-3.284047421,39.46957649,27.9
Reichertshofen,01/09/2016,Fall,-3.288962003,39.47775122,26.4
Reichertshofen,01/10/2016,Fall,-3.288976881,39.47776905,20.6
Reichertshofen,01/11/2016,Fall,-3.28903765,39.47771312,13.8
Reichertshofen,01/12/2016,Winter,-3.288983529,39.47777872,9.4
Resl,01/06/2014,Summer,10.84176036,49.82378358,14.2
Resl,01/07/2014,Summer,10.84175365,49.82377354,15.7
Resl,01/08/2014,Summer,8.289499713,47.7316727,18.5
Resl,01/09/2014,Fall,-3.10051755,40.504699,26.9
Resl,01/10/2014,Fall,-3.623610997,40.26952021,19.5
Resl,01/11/2014,Fall,-3.532418003,40.30785179,15.9
Resl,01/12/2014,Winter,-3.521283968,40.30316883,11.7
Resl,01/01/2015,Winter,-3.58451591,40.28217953,1.8
Resl,01/02/2015,Winter,-3.540641179,40.29804955,4.6
Resl,01/03/2015,Spring,-3.610879268,40.30955953,11.5
Resl,01/04/2015,Spring,-3.589163044,40.29671162,14.9
Rhenus,01/06/2015,Summer,8.343164917,49.12889013,14.9
Rhenus,01/07/2015,Summer,8.013933132,48.79314329,26.3
Rhenus,01/08/2015,Summer,0.687242684,41.67604155,21.9
Rhenus,01/09/2015,Fall,-1.1174,41.27484817,18.9
Rosalie,01/06/2019,Summer,11.46117826,48.61522583,18.5
Rosalie,01/07/2019,Summer,11.46093969,48.61544654,23.8
Rosalie,01/08/2019,Summer,11.20451363,48.50664294,19.3
Rosalie,01/09/2019,Fall,-0.25875667,42.18783275,23.5
Rosalie,01/10/2019,Fall,-1.294929755,42.14590297,20.8
Rosalie,01/11/2019,Fall,-1.32196057,42.14086015,16.7
Rosalie,01/12/2019,Winter,-1.288528816,42.13314584,7.7
Rosalie,01/01/2020,Winter,-1.161574803,42.08974169,1.3
Rosalie,01/02/2020,Winter,-1.159810803,42.08063835,12.5
Rosalie,01/03/2020,Spring,-1.169040235,42.07757346,14.1
Rosalie,01/04/2020,Spring,-1.52170628,42.05418417,8.5
Rosalie,01/05/2020,Spring,1.318445765,43.52224323,15.2
Rosalie,01/06/2020,Summer,8.231116313,47.51970414,17.9
Rosalie,01/07/2020,Summer,11.15729186,48.63325065,21.5
Rosalie,01/08/2020,Summer,10.78995211,48.38810686,25
Rosalie,01/09/2020,Fall,4.158279737,43.99560588,19.3
Rosalie,01/10/2020,Fall,0.508414752,41.54369315,20.1
Rosalie,01/11/2020,Fall,0.597550973,41.58377787,13.9
Rosalie,01/12/2020,Winter,0.550794884,41.56508773,8.3
Rosalie,01/01/2021,Winter,0.510905126,41.53253022,6.1
Rosalie,01/02/2021,Winter,0.54019675,41.55117875,14.8
Rosalie,01/03/2021,Spring,0.540234971,41.54780229,11
Rosalie,01/04/2021,Spring,9.54969132,48.50855126,13.2
Rosalie,01/05/2021,Spring,10.59737742,49.18533939,7.6
Rosalie,01/06/2021,Summer,10.76185139,49.5453256,14.9
Rosalie,01/07/2021,Summer,10.53012499,49.30948583,13.7
Rosalie,01/08/2021,Summer,10.3359741,48.75959381,14.6
Rosalie,01/09/2021,Fall,5.21295834,44.88455124,14.4
Rosalie,01/10/2021,Fall,0.605427329,41.60641039,18.3
Rosalie,01/11/2021,Fall,0.60514863,41.59760888,16.8
Rosalie,01/12/2021,Winter,0.613503777,41.60134697,7
Rosalie,01/01/2022,Winter,0.542472677,41.55473594,5.8
Rosalie,01/02/2022,Winter,0.550522171,41.56244927,9.1
Rosalie,01/03/2022,Spring,1.772937735,42.64220605,-0.7
Rosalie,01/04/2022,Spring,8.23417436,47.71295945,1.2
Rosalie,01/05/2022,Spring,10.49276314,49.21554986,10.4
Rosalie,01/06/2022,Summer,10.52350841,49.22704448,15.3
Rosalie,01/07/2022,Summer,10.59049934,49.19649286,13.9
Rosalie,01/08/2022,Summer,6.701974855,46.59026319,21.5
Rosalie,01/09/2022,Fall,-0.806906333,41.58354971,25.8
Rosalie,01/10/2022,Fall,-0.843601561,41.59007032,18.2
Rosalie,01/11/2022,Fall,-0.840740227,41.58335356,18.1
Rosalie,01/12/2022,Winter,-0.840921523,41.58042539,6.6
Rosalie,01/01/2023,Winter,-0.840635119,41.59911009,10.6
Rosalie,01/02/2023,Winter,-0.838092657,41.59598167,7.5
Rosalie,01/03/2023,Spring,2.923539661,44.00277381,0
Rosalie,01/04/2023,Spring,10.54524236,49.22811808,7.4
Rosalie,01/05/2023,Spring,10.54525501,49.22808507,9.7
Rosalie,01/06/2023,Summer,10.53933716,49.22881913,18.5
Rosalie,01/07/2023,Summer,10.53944316,49.2295042,18.1
Rosalie,01/08/2023,Summer,10.54510863,49.2282711,16.9
Rosalie,01/09/2023,Fall,9.438596063,48.28993144,16.1
Rosalie,01/10/2023,Fall,0.981161194,41.80800611,25.6
Rosalie,01/11/2023,Fall,0.525651187,41.73548662,11.3
Rosalie,01/12/2023,Winter,0.559440516,41.57953096,11.8
Ruby,01/06/2018,Summer,8.37254172,49.61611943,20.4
Ruby,01/07/2018,Summer,8.362686487,49.59517491,22.1
Ruby,01/08/2018,Summer,3.893863719,44.48869252,21
Ruby,01/09/2018,Fall,-4.232294183,38.44408979,26
Ruby,01/10/2018,Fall,-6.118217735,34.86127787,23.8
Ruby,01/11/2018,Fall,-6.16780074,34.73875685,15.5
Ruby,01/12/2018,Winter,-5.972198577,35.02440541,12
Ruby,01/01/2019,Winter,-6.000255616,35.04963179,10.8
Ruby,01/02/2019,Winter,-5.980730789,35.04463888,13.5
Ruby,01/03/2019,Spring,-5.964987197,35.04366124,12.5
Ruby,01/04/2019,Spring,-3.579967643,38.6779265,11.2
Ruby,01/05/2019,Spring,7.824993461,46.70626945,6.8
Ruby,01/06/2019,Summer,11.28470604,49.18815757,18.2
Ruby,01/07/2019,Summer,11.26925335,49.73303447,24.2
Ruby,01/08/2019,Summer,11.19005894,49.90333569,19
Ruby,01/09/2019,Fall,2.577726603,42.6450076,23.8
Ruby,01/10/2019,Fall,0.628032629,41.57080982,23.6
Ruby,01/11/2019,Fall,0.694866307,41.60115094,16.5
Ruby,01/12/2019,Winter,0.539473355,41.60906803,9.7
Ruby,01/01/2020,Winter,0.454857774,41.60066143,2.2
Ruby,01/02/2020,Winter,0.548433631,41.53944063,12.2
Ruby,01/03/2020,Spring,3.783338945,45.01292874,4.1
Ruby,01/04/2020,Spring,11.02312255,50.95936431,2.2
Ruby,01/05/2020,Spring,8.381227306,49.65552295,11
Ruby,01/06/2020,Summer,8.386559227,49.65533481,19.2
Ruby,01/07/2020,Summer,8.399727181,49.63582615,22.2
Ruby,01/08/2020,Summer,8.284915565,49.45292513,27.8
Ruby,01/09/2020,Fall,1.133393753,42.00055484,17.6
Ruby,01/10/2020,Fall,0.517934084,41.53726485,20
Ruby,01/11/2020,Fall,0.55520478,41.54402989,13.9
Ruby,01/12/2020,Winter,0.508146461,41.57461322,8.3
Ruby,01/01/2021,Winter,0.513513168,41.53137399,6.1
Ruby,01/02/2021,Winter,0.533638286,41.5345514,14.9
Ruby,01/03/2021,Spring,6.566394794,47.64871986,6.6
Ruby,01/04/2021,Spring,8.493355643,49.59841137,14.6
Ruby,01/05/2021,Spring,8.489524384,49.59947618,10.3
Ruby,01/06/2021,Summer,8.49338801,49.59838885,18.1
Ruby,01/07/2021,Summer,8.465737477,49.60809139,16.2
Ruby,01/08/2021,Summer,8.471919458,49.56814673,18.7
Ruby,01/09/2021,Fall,8.522304827,49.41332564,16.5
Ruby,01/10/2021,Fall,8.507190194,49.45161644,12.9
Ruby,01/11/2021,Fall,8.463919781,49.66971569,10.5
Ruby,01/12/2021,Winter,8.515099177,49.87981244,6.5
Ruby,01/01/2022,Winter,8.502709517,49.86209288,10.2
Ruby,01/02/2022,Winter,8.484644478,49.59676257,4
Ruby,01/03/2022,Spring,8.493329784,49.59839827,3.1
Ruby,01/04/2022,Spring,8.493382673,49.59843392,2.6
Ruby,01/05/2022,Spring,8.493365016,49.59840469,12
Ruby,01/06/2022,Summer,8.49336259,49.59841399,17.1
Ruby,01/07/2022,Summer,8.441366394,49.58547187,17.7
Ruby,01/08/2022,Summer,8.379268103,49.36520176,22.9
Ruby,01/09/2022,Fall,1.370984643,41.99502531,21.6
Ruby,01/10/2022,Fall,0.545669726,41.63610863,16.4
Ruby,01/11/2022,Fall,0.537695047,41.56422468,18.3
Ruby,01/12/2022,Winter,0.549169206,41.54424234,6.1
Ruby,01/01/2023,Winter,0.520473439,41.52861701,8.9
Ruby,01/02/2023,Winter,0.695095836,41.57534693,2.3
Ruby,01/03/2023,Spring,7.418112823,48.28555825,1.7
Ruby,01/04/2023,Spring,8.481189003,49.62097273,9.7
Ruby,01/05/2023,Spring,8.481202539,49.62095204,13.7
Ruby,01/06/2023,Summer,8.48120114,49.62095325,20.7
Ruby,01/07/2023,Summer,8.474596571,49.62269275,18.8
Ruby,01/08/2023,Summer,8.4394792,49.58959454,19.3
Ruby,01/09/2023,Fall,5.203122133,44.91018222,16.6
Ruby,01/10/2023,Fall,4.441555923,43.62507342,23.1
Ruby,01/11/2023,Fall,4.488870417,43.62659488,15.1
Ruby,01/12/2023,Winter,4.513442129,43.64518058,9.9
Rudi,01/06/2016,Summer,8.372559635,49.61610362,15.2
Rudi,01/07/2016,Summer,8.372560484,49.61609981,20.5
Rudi,01/08/2016,Summer,4.943469829,45.99673828,20.6
Rudi,01/09/2016,Fall,-2.758942833,39.38725792,25.4
Rudi,01/10/2016,Fall,-5.953359281,37.18414522,24.4
Rudi,01/11/2016,Fall,-5.922527523,37.20187861,18.7
Rudi,01/12/2016,Winter,-5.909567471,37.20643084,14.1
Rudi,01/01/2017,Winter,-5.992606565,37.18900775,8.7
Rudi,01/02/2017,Winter,-7.262476554,37.25485643,12.7
Rudi,01/03/2017,Spring,-7.332146997,37.23054633,12.8
Rudi,01/04/2017,Spring,1.883523067,43.63340417,10
Rudi,01/05/2017,Spring,7.550989581,49.41705159,8.8
Rudi,01/06/2017,Summer,8.531638017,49.59788857,21.1
Rudi,01/07/2017,Summer,8.608733071,49.60448711,16.2
Rudi,01/08/2017,Summer,8.117210126,49.11236007,23.3
Rudi,01/09/2017,Fall,3.162237323,42.4184766,19.7
Rudi,01/10/2017,Fall,3.063607852,42.27660066,19.1
Rudi,01/11/2017,Fall,3.078935877,42.2437682,13.5
Rudi,01/12/2017,Winter,3.084084565,42.26025192,4.5
Rudi,01/01/2018,Winter,3.089093174,42.26867758,10.6
Rudi,01/02/2018,Winter,3.111722186,42.26690667,7.7
Rudi,01/03/2018,Spring,4.297496445,43.89011614,3.8
Rudi,01/04/2018,Spring,8.592250637,49.60916577,6.7
Rudi,01/05/2018,Spring,8.64955161,49.56458092,10.4
Rudi,01/06/2018,Summer,8.541034197,49.63788432,19.9
Rudi,01/07/2018,Summer,8.545089958,49.81853166,20.7
Rudi,01/08/2018,Summer,6.127600568,46.67815844,22.7
Rudi,01/09/2018,Fall,-0.69133328,41.606185,25
Rudi,01/10/2018,Fall,-0.901461955,41.66755219,16.5
Rudi,01/11/2018,Fall,-1.630345905,42.06908516,10.4
Rudolph,01/06/2021,Summer,11.49864975,48.52530332,14.9
Rudolph,01/07/2021,Summer,11.49897296,48.52481002,14.4
Rudolph,01/08/2021,Summer,11.49999527,48.51658568,15.3
Rudolph,01/09/2021,Fall,1.17799151,42.53217954,18.3
Rudolph,01/10/2021,Fall,-4.181087638,39.87985287,20.1
Sepp,01/06/2014,Summer,10.86594304,49.81694556,14.2
Sepp,01/07/2014,Summer,10.86594635,49.81694628,15.8
Sepp,01/08/2014,Summer,16.22500456,47.38044097,20.1
Sepp,01/09/2014,Fall,28.47757127,36.2821556,26.4
Sepp,01/10/2014,Fall,24.34016121,14.10353308,25.9
Sepp,01/11/2014,Fall,25.54208271,13.39860543,26.1
Sepp,01/12/2014,Winter,22.76479289,13.28988279,21
Sepp,01/01/2015,Winter,17.91172444,12.89263173,25.4
Sepp,01/02/2015,Winter,17.19895103,12.72697957,26.5
Sepp,01/03/2015,Spring,17.46096276,12.32441683,29
Sepp,01/04/2015,Spring,21.21215659,18.27440205,26.4
Sepp,01/05/2015,Spring,23.20434228,24.31893859,28.2
Sepp,01/06/2015,Summer,23.22401655,24.29409274,30.9
Sepp,01/07/2015,Summer,23.34722261,24.12355435,29
Sepp,01/08/2015,Summer,23.35145989,24.11920321,33.5
Siggi,01/06/2015,Summer,8.372564247,49.61610726,14.6
Siggi,01/07/2015,Summer,8.375394852,49.62123473,25.6
Siggi,01/08/2015,Summer,5.02511776,45.70029783,19.8
Sissi,01/08/2019,Summer,7.292306452,48.05081826,19
Sissi,01/09/2019,Fall,-3.010427123,40.00301658,25.8
Sissi,01/10/2019,Fall,-13.00972877,20.48110728,36.1
Sissi,01/11/2019,Fall,-15.62654055,14.75840586,28.9
Sissi,01/12/2019,Winter,-15.67133918,14.53512917,29.7
Sissi,01/01/2020,Winter,-12.49527767,23.40807408,14.2
Sissi,01/02/2020,Winter,-3.171178897,38.2640697,11.9
Sissi,01/03/2020,Spring,8.242391117,49.10940066,8.8
Sissi,01/04/2020,Spring,8.28159616,49.14944503,3.8
Sissi,01/05/2020,Spring,8.281821453,49.14992237,11.7
Sissi,01/06/2020,Summer,8.273059318,49.15110628,19.8
Sissi,01/07/2020,Summer,8.281583313,49.14937909,21.6
Sissi,01/08/2020,Summer,6.575200994,47.2076948,24.5
Sissi,01/09/2020,Fall,-8.629906977,28.53567677,32.5
Sissi,01/10/2020,Fall,-15.59997868,15.73297859,31.7
Sissi,01/11/2020,Fall,-15.72415206,14.72392445,28.2
Sissi,01/12/2020,Winter,-15.67090836,14.56438133,27.8
Sissi,01/01/2021,Winter,-15.64830628,16.87228484,26.4
Sissi,01/02/2021,Winter,-7.517436533,33.20381457,13.9
Sissi,01/03/2021,Spring,3.679525009,44.64259528,3.6
Sissi,01/04/2021,Spring,8.281590954,49.14943942,15.4
Sissi,01/05/2021,Spring,8.280866513,49.15041327,9.1
Sissi,01/06/2021,Summer,8.281384546,49.14981281,17.4
Sissi,01/07/2021,Summer,8.28366164,49.14921273,15.8
Sissi,01/08/2021,Summer,8.281461238,49.14956203,18.5
Sissi,01/09/2021,Fall,-2.077360507,40.18260754,17.6
Sissi,01/10/2021,Fall,-11.1180446,25.15281827,32.8
Sissi,01/11/2021,Fall,-15.8098963,14.76008626,30.1
Sissi,01/12/2021,Winter,-15.87710557,14.49425805,27.9
Sissi,01/01/2022,Winter,-15.79476209,14.52751564,27.7
Sissi,01/03/2022,Spring,8.275601626,49.15323077,2.3
Sissi,01/04/2022,Spring,8.28158244,49.14948753,3.1
Sissi,01/05/2022,Spring,8.281574713,49.14942106,11.5
Sissi,01/06/2022,Summer,8.28156105,49.14956587,17.5
Sissi,01/07/2022,Summer,8.281342706,49.14986195,16.9
Sissi,01/08/2022,Summer,8.0347316,48.90603613,23.8
Sissi,01/09/2022,Fall,-2.202510523,39.26096594,24.2
Sissi,01/10/2022,Fall,-12.98460998,20.6810031,26.1
Sissi,01/11/2022,Fall,-15.75027943,15.19010859,27.6
Sissi,01/12/2022,Winter,-15.86201891,14.27811316,25.3
Sissi,01/01/2023,Winter,-15.31611964,15.51141514,25
Sissi,01/02/2023,Winter,-6.793773639,33.08350764,6.4
Sissi,01/03/2023,Spring,7.085116635,47.73844243,0.6
Sissi,01/04/2023,Spring,8.281539433,49.14945643,9.4
Sissi,01/05/2023,Spring,8.281576952,49.14943075,12.5
Sissi,01/06/2023,Summer,8.281459503,49.14965359,20.3
Sissi,01/07/2023,Summer,8.281131645,49.14971206,19
Sissi,01/08/2023,Summer,8.281532984,49.14948588,19
