nom,year_month,tag-local-identifier,date,longitude,latitude
Adebar,2016-06,14,2016-06-11,8.2456198,49.3240658
Adebar,2016-07,14,2016-07-01,8.24565,49.3240577
Adebar,2016-08,14,2016-08-01,8.2351676,49.2768761
Adebar,2016-09,14,2016-09-01,-0.8181755,41.5951641
Adebar,2016-10,14,2016-10-01,-6.0288813,36.5029575
Adebar,2016-11,14,2016-11-01,-5.3396177,37.2751468
Adebar,2016-12,14,2016-12-01,-5.3743663,37.2315317
Adebar,2017-01,14,2017-01-01,-5.2963006,37.3008266
Adebar,2017-02,14,2017-02-01,-5.3708529,37.2331475
Adebar,2017-03,14,2017-03-01,-5.3708096,37.2330742
Adebar,2017-04,14,2017-04-01,-5.3001466,37.3028591
Adebar,2017-05,14,2017-05-01,3.9073627,43.5576076
Adebar,2017-06,14,2017-06-01,2.9869403,43.1978845
Adebar,2017-07,14,2017-07-01,3.2226136,43.2410445
Adebar,2017-08,14,2017-08-01,3.2172953,43.2312972
Adebar,2017-09,14,2017-09-01,-3.6882647,38.9376409
Adebar,2017-10,14,2017-10-01,-5.8047064,36.3106962
Adebar,2017-11,14,2017-11-01,-5.9981762,37.1463472
Adebar,2017-12,14,2017-12-01,-5.374192,37.2316447
Adebar,2018-01,14,2018-01-01,-5.3745555,37.2308176
Adebar,2018-02,14,2018-02-01,-5.2841909,37.3103585
Adebar,2018-03,14,2018-03-01,-5.2828434,37.3102649
Adebar,2018-04,14,2018-04-01,6.9657802,49.0349272
Adebar,2018-05,14,2018-05-01,8.2940681,49.3859004
Adebar,2018-06,14,2018-06-01,8.2940769,49.3858852
Adebar,2018-07,14,2018-07-01,8.29411,49.3858814
Adebar,2018-08,14,2018-08-01,8.3485531,49.4215159
Adebar,2018-09,14,2018-09-01,-3.2418297,39.3958157
Adebar,2018-10,14,2018-10-01,-6.0817288,37.1661963
Adebar,2018-11,14,2018-11-01,-5.374038,37.2313739
Adebar,2018-12,14,2018-12-01,-5.9675858,37.159675
Adebar,2019-01,14,2019-01-01,-5.3744445,37.2313798
Adebar,2019-02,14,2019-02-01,-5.3930931,37.2254567
Adebar,2019-03,14,2019-03-01,-5.4070087,37.220304
Adebar,2019-04,14,2019-04-01,8.4120988,49.4290779
Adebar,2019-05,14,2019-05-01,8.5230138,49.4245197
Adebar,2019-06,14,2019-06-01,8.4120054,49.429012
Adebar,2019-07,14,2019-07-01,8.4133035,49.4283373
Adebar,2019-08,14,2019-08-01,8.5279397,49.4219384
Adebar,2019-09,14,2019-09-01,8.3619014,49.3928582
Adebar,2019-10,14,2019-10-01,-4.744326,37.5149652
Adebar,2019-11,14,2019-11-01,-6.1848749,37.0847619
Adebar,2019-12,14,2019-12-01,-5.9954411,37.605069
Adebar,2020-01,14,2020-01-01,-6.0129252,37.594716
Adebar,2020-02,14,2020-02-01,-6.0085388,37.594621
Adebar,2020-03,14,2020-03-01,-3.5855341,40.3081911
Adebar,2020-04,14,2020-04-01,8.4105561,49.4277933
Adebar,2020-05,14,2020-05-01,8.4106511,49.4277369
Adebar,2020-06,14,2020-06-01,8.4106827,49.4275732
Adebar,2020-07,14,2020-07-01,8.3263734,49.4262825
Adebar,2020-08,14,2020-08-01,8.3471198,49.422011
Adebar,2020-09,14,2020-09-01,8.1353621,48.9162115
Adebar,2020-10,14,2020-10-01,-5.2978546,37.3000323
Adebar,2020-11,14,2020-11-01,-5.2970161,37.3004887
Adebar,2020-12,14,2020-12-01,-5.3745185,37.2340739
Adebar,2021-01,14,2021-01-01,-5.2975285,37.300001
Adebar,2021-02,14,2021-02-01,-5.2785464,37.3125249
Adebar,2021-03,14,2021-03-01,-4.5964921,38.9203983
Adebar,2021-04,14,2021-04-01,8.4106486,49.4276363
Adebar,2021-05,14,2021-05-01,8.4108003,49.4276964
Adebar,2021-06,14,2021-06-01,8.4108308,49.427634
Adebar,2021-07,14,2021-07-01,8.3818817,49.4202795
Adebar,2021-08,14,2021-08-01,8.4107946,49.4279061
Adebar,2021-09,14,2021-09-01,-0.724466,41.571483
Adebar,2021-10,14,2021-10-01,-5.3649406,37.216437
Adebar,2021-11,14,2021-11-01,-6.1315211,37.1916716
Adebar,2021-12,14,2021-12-01,-5.3398951,37.2747381
Adebar,2022-01,14,2022-01-01,-5.3751373,37.2327996
Adebar,2022-02,14,2022-02-01,-5.3750555,37.2328019
Adebar,2022-03,14,2022-03-01,7.5163707,48.2769744
Adebar,2022-04,14,2022-04-01,8.410752,49.4275485
Adebar,2022-05,14,2022-05-01,8.4107486,49.4276201
Adebar,2022-06,14,2022-06-01,8.3816596,49.4202005
Adebar,2022-07,14,2022-07-01,8.4106492,49.4276104
Adebar,2022-08,14,2022-08-01,8.352564,49.4208004
Adebar,2022-09,14,2022-09-01,-4.7435379,37.5159725
Adebar,2022-10,14,2022-10-01,-4.7419702,37.5162738
Adebar,2022-11,14,2022-11-01,-6.0752118,37.2277636
Adebar,2022-12,14,2022-12-01,-6.0093603,37.5945683
Adebar,2023-01,14,2023-01-01,-6.0088204,37.5946116
Adebar,2023-02,14,2023-02-01,-6.008789,37.5946691
Adebar,2023-03,14,2023-03-01,3.1121034,42.2811098
Adebar,2023-04,14,2023-04-01,8.4107631,49.4276255
Adebar,2023-05,14,2023-05-01,8.4104846,49.4278867
Adebar,2023-06,14,2023-06-01,8.4106941,49.4276036
Adebar,2023-07,14,2023-07-01,8.410717,49.4276875
Adebar,2023-08,14,2023-08-01,8.3504716,49.4212518
Adebar,2023-09,14,2023-09-01,8.3333741,49.4798452
Adebar,2023-10,14,2023-10-01,-5.340131,37.2750254
Adebar,2023-11,14,2023-11-01,-5.3752365,37.2336224
Adebar,2023-12,14,2023-12-01,-5.2987952,37.3027958
Adi,2016-06,3029,2016-06-14,11.4685236,48.6564264
Adi,2016-07,3029,2016-07-01,11.46855,48.6564536
Adi,2016-08,3029,2016-08-01,11.468567,48.656425
Adi,2016-09,3029,2016-09-01,8.8460648,47.2245834
Adi,2016-10,3029,2016-10-01,-3.3315851,39.4646788
Adi,2016-11,3029,2016-11-01,-3.2615915,39.4153634
Adi,2016-12,3029,2016-12-01,-3.2534808,39.4067792
Adi,2017-01,3029,2017-01-01,-3.2734753,39.4154362
Adi,2017-02,3029,2017-02-01,-3.2464169,39.398804
Adi,2017-03,3029,2017-03-01,-3.2666353,39.4146134
Adi,2017-04,3029,2017-04-01,-3.7824599,40.7170742
Adi,2017-05,3029,2017-05-01,-1.1747553,42.0609506
Adi,2017-06,3029,2017-06-01,9.1310335,50.1891002
Adi,2017-07,3029,2017-07-01,10.3759138,52.1334001
Adi,2017-08,3029,2017-08-01,10.5877732,52.0406032
Adi,2017-09,3029,2017-09-01,5.0325358,45.99788
Adi,2017-10,3029,2017-10-01,-3.5938839,40.3087376
Adi,2017-11,3029,2017-11-01,-5.9619252,37.1634493
Adi,2017-12,3029,2017-12-01,-5.9969055,37.603998
Adi,2018-01,3029,2018-01-01,-6.0094532,37.5941276
Adi,2018-02,3029,2018-02-01,-5.8733387,37.2217765
Adi,2018-03,3029,2018-03-01,-5.873335,37.2217361
Adi,2018-04,3029,2018-04-01,-3.2496097,39.4067799
Adi,2018-05,3029,2018-05-01,10.2456565,52.354636
Adi,2018-06,3029,2018-06-01,8.884217,52.6531305
Adi,2018-07,3029,2018-07-01,10.3609511,52.1347366
Adi,2018-08,3029,2018-08-01,10.3136045,52.1712111
Adi,2018-09,3029,2018-09-01,0.6776055,41.5861907
Adi,2018-10,3029,2018-10-01,-0.7653893,41.6290958
Adi,2018-11,3029,2018-11-01,-3.6573473,38.8571488
Adi,2018-12,3029,2018-12-01,-3.6601687,38.8576497
Adi,2019-01,3029,2019-01-01,-3.6569651,38.8596868
Adi,2019-02,3029,2019-02-01,-3.7295,39.1232886
Adi,2019-03,3029,2019-03-01,-3.6969157,39.1224761
Adi,2019-04,3029,2019-04-01,9.5265798,51.0364605
Adi,2019-05,3029,2019-05-01,10.6209788,52.7311662
Adi,2019-06,3029,2019-06-01,10.5140145,52.2223141
Adi,2019-07,3029,2019-07-01,10.5139907,52.2224159
Adi,2019-08,3029,2019-08-01,10.5054508,52.2186232
Adi,2019-09,3029,2019-09-01,10.5095294,52.2178492
Adios,2015-06,3087,2015-06-13,8.3431176,49.1288863
Adios,2015-07,3087,2015-07-01,8.3431542,49.1288935
Adios,2015-08,3087,2015-08-01,4.9225211,44.798327
Adios,2015-09,3087,2015-09-01,3.2343313,43.2535126
Adios,2015-10,3087,2015-10-01,-2.0598209,40.5503385
Adios,2015-11,3087,2015-11-01,-6.1329893,37.059686
Adios,2015-12,3087,2015-12-01,-5.9817771,37.1671311
Adios,2016-01,3087,2016-01-01,-6.1365705,36.5947535
Adios,2016-02,3087,2016-02-01,-6.1427112,36.5889556
Adios,2016-03,3087,2016-03-01,-6.1540591,36.5726832
Adios,2016-04,3087,2016-04-01,-6.042723,37.1047702
Aldo,2014-06,3946,2014-06-23,10.8416831,49.8238361
Aldo,2014-07,3946,2014-07-01,10.8417453,49.8237673
Aldo,2014-08,3946,2014-08-01,10.8417161,49.8237485
Aldo,2014-09,3946,2014-09-01,7.1072679,47.4768115
Aldo,2014-10,3946,2014-10-01,-1.2719008,42.1262739
Aldo,2014-11,3946,2014-11-01,-1.386417,42.1624369
Aldo,2014-12,3946,2014-12-01,-1.3659188,42.164473
Aldo,2015-01,3946,2015-01-24,-1.366016,42.16456
Aldo,2015-02,3946,2015-02-10,-1.3660366,42.1645263
Aldo,2015-03,3946,2015-03-01,-1.3660271,42.1645646
Aldo,2015-04,3946,2015-04-07,-1.3659976,42.1645453
Aldo,2015-05,3946,2015-05-01,-1.366013,42.1645345
Alessia,2014-06,3030,2014-06-17,9.2509647,48.018883
Alessia,2014-07,3030,2014-07-01,9.2508,48.018804
Alessia,2014-08,3030,2014-08-01,9.2508132,48.0188685
Alessia,2014-09,3030,2014-09-01,7.0237117,46.884578
Alexa,2017-06,13,2017-06-21,8.2501207,49.1927555
Alexa,2017-07,13,2017-07-01,8.2498775,49.1926023
Alexa,2017-08,13,2017-08-01,8.2498992,49.1925963
Alexa,2017-09,13,2017-09-01,3.0154538,43.1227399
Alexa,2017-10,13,2017-10-01,0.6169194,41.539376
Alexa,2017-11,13,2017-11-01,0.5666547,41.5467104
Alexa,2017-12,13,2017-12-01,0.6161773,41.5959504
Andra,2016-06,4351,2016-06-11,8.3724264,49.616354
Andra,2016-07,4351,2016-07-01,8.3725529,49.6161358
Andra,2016-08,4351,2016-08-01,8.3725575,49.6161509
Andra,2016-09,4351,2016-09-01,0.602038,41.5491003
Andre,2015-06,3020,2015-06-16,9.6047832,47.8512533
Andre,2015-07,3020,2015-07-01,9.6045442,47.8513106
Andre,2015-08,3020,2015-08-01,9.5804075,47.9572088
Andre,2015-09,3020,2015-09-01,3.0560728,42.2988147
Andre,2015-10,3020,2015-10-01,0.2103268,41.2931401
Andre,2015-11,3020,2015-11-01,0.209192,41.2947773
Azure,2014-06,3017,2014-06-10,9.4202222,47.930017
Azure,2014-07,3017,2014-07-01,9.4200779,47.9299573
Azure,2014-08,3017,2014-08-01,9.4201352,47.9299855
Azure,2014-09,3017,2014-09-01,3.2100732,43.2297923
BaNes,2019-06,180056,2019-06-08,8.319655418395996,49.11804962158203
BaNes,2019-07,180056,2019-07-01,8.319766998291016,49.11802673339844
BaNes,2019-08,180056,2019-08-01,7.337233543395996,48.03596496582031
BaNes,2019-09,180056,2019-09-01,-4.270571708679199,39.8453483581543
Baar-Ebenhausen2+,2020-06,7657,2020-06-14,11.4650774,48.6762887
Baar-Ebenhausen2+,2020-07,7657,2020-07-01,11.4651704,48.6762698
Baar-Ebenhausen2+,2020-08,7657,2020-08-01,11.856401,48.792011
Baar-Ebenhausen2+,2020-09,7657,2020-09-01,34.2001022,27.7862756
Baunach,2023-06,9698,2023-06-19,10.8513377,49.9858951
Baunach,2023-07,9698,2023-07-01,10.8513108,49.985924
Baunach,2023-08,9698,2023-08-01,10.8013893,49.775919
Baunach,2023-09,9698,2023-09-01,-3.0602576,39.1548016
Baunach,2023-10,9698,2023-10-01,-5.8867896,37.2212487
Baunach,2023-11,9698,2023-11-01,-6.5538389,34.2720569
Baunach,2023-12,9698,2023-12-01,-6.8744347,33.8861267
Bella,2019-06,6988,2019-06-10,11.4609186,48.6154696
Bella,2019-07,6988,2019-07-01,11.460932,48.6154564
Bella,2019-08,6988,2019-08-01,11.4609376,48.6154289
Bella,2019-09,6988,2019-09-01,7.5255968,47.1095398
Bembo,2016-06,3042,2016-06-14,11.4609204,48.6154744
Bembo,2016-07,3042,2016-07-01,11.460948,48.6154911
Bembo,2016-08,3042,2016-08-01,11.1482659,48.5787481
Bembo,2016-09,3042,2016-09-01,0.5572448,41.5575266
Bembo,2016-10,3042,2016-10-01,-5.8899619,36.2105345
Bembo,2016-11,3042,2016-11-01,-6.2633891,34.6544165
Bembo,2016-12,3042,2016-12-01,-6.244023,34.6481009
Bembo,2017-01,3042,2017-01-01,-6.5807265,34.2742024
Bembo,2017-02,3042,2017-02-01,-6.58628,34.2728011
Bembo,2017-03,3042,2017-03-01,-6.5636195,34.2934982
Bembo,2017-04,3042,2017-04-01,-6.5862353,34.2751034
Bembo,2017-05,3042,2017-05-01,-5.8399174,39.3706967
Bembo,2017-06,3042,2017-06-01,-5.4115692,38.8668522
Bembo,2017-07,3042,2017-07-01,-3.6082813,40.3111471
Bembo,2017-08,3042,2017-08-01,-3.6283878,40.2646717
Bembo,2017-09,3042,2017-09-01,-3.6252696,40.2663256
Bembo,2017-10,3042,2017-10-01,-3.514506,40.3081823
Bembo,2017-11,3042,2017-11-01,-3.6107357,40.3095187
Bembo,2017-12,3042,2017-12-01,-3.5580926,40.2209732
Bembo,2018-01,3042,2018-01-01,-3.5127338,40.312574
Bembo,2018-02,3042,2018-02-01,-3.5409793,40.3330569
Bembo,2018-03,3042,2018-03-01,-3.5815645,40.310447
Bembo,2018-04,3042,2018-04-01,11.0469867,49.686282
Bembo,2018-05,3042,2018-05-01,10.5338222,49.258122
Bembo,2018-06,3042,2018-06-01,10.5329736,49.261339
Bembo,2018-07,3042,2018-07-01,10.6989133,49.1646566
Bembo,2018-08,3042,2018-08-01,10.6748734,49.1734354
Bembo,2018-09,3042,2018-09-01,3.9714368,43.5704781
Bembo,2018-10,3042,2018-10-01,-3.6609045,38.8588072
Bembo,2018-11,3042,2018-11-01,-3.7307703,39.1187132
Bembo,2018-12,3042,2018-12-01,-3.6605427,38.8579122
Bembo,2019-01,3042,2019-01-01,-3.6577721,38.8602244
Bembo,2019-02,3042,2019-02-01,-3.7433846,39.1214545
Bembo,2019-03,3042,2019-03-01,-3.6564631,38.8594302
Bembo,2019-04,3042,2019-04-01,10.6653494,49.2161678
Bembo,2019-05,3042,2019-05-01,10.6653641,49.2162214
Bembo,2019-06,3042,2019-06-01,10.665366,49.2162343
Bembo,2019-07,3042,2019-07-01,10.5252364,49.2589896
Bembo,2019-08,3042,2019-08-01,10.6653399,49.2162012
Bembo,2019-09,3042,2019-09-01,9.6344928,48.7023199
Bembo,2019-10,3042,2019-10-01,-3.5173423,40.3129422
Bembo,2019-11,3042,2019-11-01,-3.6009847,40.3341158
Bembo,2019-12,3042,2019-12-01,-3.599118,40.3342418
Bembo,2020-01,3042,2020-01-01,-3.5998426,40.3341948
Bembo,2020-02,3042,2020-02-01,-3.6209003,40.3158279
Bembo,2020-03,3042,2020-03-01,10.670424,49.2132987
Bembo,2020-04,3042,2020-04-01,10.6865417,49.1834035
Bembo,2020-05,3042,2020-05-01,10.6653164,49.2162223
Bembo,2020-06,3042,2020-06-01,10.5335024,49.2606046
Bembo,2020-07,3042,2020-07-01,10.6653749,49.2161777
Bembo,2020-08,3042,2020-08-01,10.665134,49.2160138
Bembo,2020-09,3042,2020-09-01,10.6751905,49.2077151
Bembo,2020-10,3042,2020-10-01,-3.5989854,40.3338285
Bembo,2020-11,3042,2020-11-01,-3.6265868,40.3172899
Bembo,2020-12,3042,2020-12-01,-3.6223595,40.3149699
Bembo,2021-01,3042,2021-01-01,-3.6331726,40.3197322
Bembo,2021-02,3042,2021-02-01,-3.6195252,40.3163223
Bembo,2021-03,3042,2021-03-01,10.5309925,49.1705826
Bembo,2021-04,3042,2021-04-01,10.6653921,49.2160943
Bembo,2021-05,3042,2021-05-01,10.6653476,49.2162115
Bembo,2021-06,3042,2021-06-01,10.6653234,49.2162157
Bembo,2021-07,3042,2021-07-01,10.6653021,49.2162348
Bembo,2021-08,3042,2021-08-01,10.6653664,49.2161914
Bembo,2021-09,3042,2021-09-01,10.6653605,49.2162212
Bembo,2021-10,3042,2021-10-01,-3.6122918,40.3091451
Bembo,2021-11,3042,2021-11-01,-3.5996895,40.3342247
Bembo,2021-12,3042,2021-12-01,-3.6120971,40.3093228
Bembo,2022-01,3042,2022-01-01,-3.5998287,40.3344021
Bembo,2022-02,3042,2022-02-01,-3.5892169,40.3085196
Bembo,2022-03,3042,2022-03-01,10.6653072,49.2163282
Bembo,2022-04,3042,2022-04-01,10.6652948,49.2162493
Bembo,2022-05,3042,2022-05-01,10.6653541,49.2161876
Bembo,2022-06,3042,2022-06-01,10.6715628,49.2075788
Bembo,2022-07,3042,2022-07-01,10.6653371,49.2161375
Bembo,2022-08,3042,2022-08-01,10.5395173,49.2340604
Bembo,2022-09,3042,2022-09-01,-3.5249871,39.8498129
Bembo,2022-10,3042,2022-10-01,-3.2527518,39.4074622
Bembo,2022-11,3042,2022-11-01,-3.2520293,39.408328
Bembo,2022-12,3042,2022-12-01,-3.2512684,39.4060976
Bembo,2023-01,3042,2023-01-01,-3.2054357,39.4549117
Bembo,2023-02,3042,2023-02-01,-3.2469897,39.398036
Bembo,2023-03,3042,2023-03-01,5.4115676,46.5690301
Bembo,2023-04,3042,2023-04-01,10.6652996,49.2161375
Bembo,2023-05,3042,2023-05-01,10.6653256,49.2162158
Bembo,2023-06,3042,2023-06-01,10.6707485,49.2110874
Bembo,2023-07,3042,2023-07-01,10.6650283,49.2161282
Bembo,2023-08,3042,2023-08-01,10.6800668,49.2039661
Bembo,2023-09,3042,2023-09-01,10.6806661,49.2041611
Bembo,2023-10,3042,2023-10-01,-3.5989061,40.3343938
Bembo,2023-11,3042,2023-11-01,-3.6002924,40.3341808
Bembo,2023-12,3042,2023-12-01,-3.6227217,40.3154118
Bembolina,2019-06,6982,2019-06-10,11.4609915,48.6154912
Bembolina,2019-07,6982,2019-07-01,11.4611434,48.6149289
Bembolina,2019-08,6982,2019-08-01,11.4609921,48.6154302
Bembolina,2019-09,6982,2019-09-01,1.3809431,41.8123545
Bembolina,2019-10,6982,2019-10-01,-5.9901383,34.6874195
Bembolina,2019-11,6982,2019-11-01,-6.0287134,34.9854627
Bembolina,2019-12,6982,2019-12-01,-5.8747704,35.0240239
Bembolina,2020-01,6982,2020-01-01,-6.0022535,34.9391672
Bembolina,2020-02,6982,2020-02-01,-5.898961,35.0035971
Bembolina,2020-03,6982,2020-03-01,-5.8989663,35.003591
Bembolina,2020-04,6982,2020-04-01,-5.8988598,35.0035475
Bembolina,2020-05,6982,2020-05-01,2.24962,42.0011214
Bonsai,2018-06,4349,2018-06-17,8.1676479,49.2212535
Bonsai,2018-07,4349,2018-07-01,8.167853,49.2210407
Bonsai,2018-08,4349,2018-08-01,8.1498824,49.0690522
Bonsai,2018-09,4349,2018-09-01,3.970033,43.5743386
Bonsai,2018-10,4349,2018-10-01,0.6220355,41.5778821
Bonsai,2018-11,4349,2018-11-01,0.6219339,41.5601872
Bonsai,2018-12,4349,2018-12-01,0.6217356,41.5601744
Borni,2016-06,6,2016-06-12,8.1692277,49.2201903
Borni,2016-07,6,2016-07-01,8.1677071,49.2210703
Borni,2016-08,6,2016-08-01,8.0858038,48.9084547
Borni,2016-09,6,2016-09-01,-2.7175821,40.3558948
Borni,2016-10,6,2016-10-01,-6.1320812,36.5809912
Borni,2016-11,6,2016-11-01,-5.861934,37.2027911
Borni,2016-12,6,2016-12-01,-6.0091758,37.594683
Borni,2017-01,6,2017-01-01,-6.0087018,37.5945522
Borni,2017-02,6,2017-02-01,-6.6152687,37.4199295
Borni,2017-03,6,2017-03-01,-6.6152884,37.4198916
Borni,2017-04,6,2017-04-01,-6.3391939,37.044585
Borni,2017-05,6,2017-05-01,-3.5496354,38.3530538
Borni,2017-06,6,2017-06-01,-1.4603516,42.3827194
Borni,2017-07,6,2017-07-01,-0.2846924,45.1315703
Borni,2017-08,6,2017-08-01,-0.2354172,45.1980295
Borni,2017-09,6,2017-09-01,-0.8660654,41.5575279
Borni,2017-10,6,2017-10-01,-6.0817136,37.1751056
Borni,2017-11,6,2017-11-01,-6.0475129,37.148609
Borni,2017-12,6,2017-12-01,-5.9905296,37.1600871
Borni,2018-01,6,2018-01-01,-5.9626791,37.1610108
Borni,2018-02,6,2018-02-01,-6.0055147,37.5957315
Borni,2018-03,6,2018-03-01,-5.9982109,37.6022771
Borni,2018-04,6,2018-04-01,8.097255,48.922808
Borni,2018-05,6,2018-05-01,8.7544637,55.0986274
Borni,2018-06,6,2018-06-01,7.5203266,48.5250194
Borni,2018-07,6,2018-07-01,6.9747735,47.6002876
Borni,2018-08,6,2018-08-01,4.7668603,46.7355826
Borni,2018-09,6,2018-09-01,4.9941037,45.9804083
Carolin,2014-06,3962,2014-06-23,10.8422906,49.8638539
Carolin,2014-07,3962,2014-07-01,10.8424211,49.8639266
Carolin,2014-08,3962,2014-08-01,10.8424735,49.8639472
Carolin,2014-09,3962,2014-09-01,8.8755815,47.8048682
Carolin,2014-10,3962,2014-10-01,-6.8268242,33.9065535
Carolin,2014-11,3962,2014-11-01,-7.237953,33.6348996
Carolin,2014-12,3962,2014-12-01,-7.2970354,33.6304672
Carolin,2015-01,3962,2015-01-01,-7.250721,33.6440779
Carolin,2015-02,3962,2015-02-01,-7.2508913,33.6439162
Carolin,2015-03,3962,2015-03-01,-7.2510119,33.6439527
Carolin,2015-04,3962,2015-04-01,-7.3062079,33.6396003
Chrisi,2016-06,4706,2016-06-12,8.3436364,49.1290344
Chrisi,2016-07,4706,2016-07-01,8.3217265,49.1166731
Chrisi,2016-08,4706,2016-08-01,8.3216384,49.1167632
Chrisi,2016-09,4706,2016-09-01,2.9578821,43.0675883
Cosima,2015-06,18,2015-06-14,8.3725758,49.6161335
Cosima,2015-07,18,2015-07-01,8.3725681,49.6160805
Cosima,2015-08,18,2015-08-01,8.2386126,49.6306445
Cosima,2015-09,18,2015-09-01,3.1097908,42.2890034
Daisy,2016-06,4558,2016-06-12,8.1692484,49.2201736
Daisy,2016-07,4558,2016-07-01,8.1691542,49.2200596
Daisy,2016-08,4558,2016-08-01,8.1443511,48.9201096
Daisy,2016-09,4558,2016-09-01,-5.8792599,37.2214693
Daisy,2016-10,4558,2016-10-01,-12.6637682,17.6399858
Daisy,2016-11,4558,2016-11-15,-11.641674,16.6172801
Dankel,2015-06,4353,2015-06-13,8.3807315,49.1893571
Dankel,2015-07,4353,2015-07-01,8.3806826,49.1893283
Dankel,2015-08,4353,2015-08-01,8.1475187,48.9199389
Dankel,2015-09,4353,2015-09-01,3.5955281,43.4945132
Dirgni,2015-06,4365,2015-06-14,8.3725239,49.616099
Dirgni,2015-07,4365,2015-07-01,8.3725822,49.6161384
Dirgni,2015-08,4365,2015-08-01,8.535336,49.8993424
Dirgni,2015-09,4365,2015-09-01,3.1099963,42.2894779
Dirgni,2015-10,4365,2015-10-01,-3.5228683,40.2996055
Doris2,2019-08,6990,2019-08-11,8.2320852,49.2032353
Doris2,2019-09,6990,2019-09-01,0.558572,41.5638698
Doris2,2019-10,6990,2019-10-01,-3.6378068,40.2289665
Doris2,2019-11,6990,2019-11-01,-3.5987832,40.3339255
Doris2,2019-12,6990,2019-12-01,-3.5684873,40.1734326
Doris2,2020-01,6990,2020-01-01,-3.5856025,40.3081852
Doris2,2020-02,6990,2020-02-01,-3.589269,40.308486
Doris2,2020-03,6990,2020-03-01,-3.5856637,40.3083827
Doris2,2020-04,6990,2020-04-01,-0.7031692,41.569409
Doris2,2020-05,6990,2020-05-01,0.5443726,41.7617131
Doris2,2020-06,6990,2020-06-01,0.556839,41.5640776
Doris2,2020-07,6990,2020-07-01,0.1445988,41.7168118
Doris2,2020-08,6990,2020-08-01,0.5624423,41.5645744
Doris2,2020-09,6990,2020-09-01,-5.4323707,36.2275039
Doris2,2020-10,6990,2020-10-01,-5.4323788,36.2275201
Doris2,2020-11,6990,2020-11-01,-6.553781,34.2696794
Ede,2015-06,4348,2015-06-13,8.1677891,49.2212791
Ede,2015-07,4348,2015-07-01,8.1677913,49.2212095
Ede,2015-08,4348,2015-08-01,7.7850189,48.5122101
Elfie,2015-06,4408,2015-06-12,11.4609617,48.6154295
Elfie,2015-07,4408,2015-07-01,11.4609502,48.6154598
Elfie,2015-08,4408,2015-08-01,11.4609213,48.6154909
Elfie,2015-09,4408,2015-09-01,7.1130677,47.4742164
Elfie,2015-10,4408,2015-10-01,0.5692109,41.5734847
Elfie,2015-11,4408,2015-11-01,0.6143005,41.5739079
Elfie,2015-12,4408,2015-12-01,0.6123794,41.5725761
Elfie,2016-01,4408,2016-01-01,0.5891407,41.5566858
Elfie,2016-02,4408,2016-02-01,0.5554469,41.5655978
Elfie,2016-03,4408,2016-03-01,0.5551788,41.5656021
Elfie,2016-04,4408,2016-04-01,0.54137,41.5562552
Elfie,2016-05,4408,2016-05-01,8.658493,49.2516258
Elfie,2016-06,4408,2016-06-01,10.7133917,49.6605249
Elfie,2016-07,4408,2016-07-01,11.346599,49.7388003
Elfie,2016-08,4408,2016-08-01,11.049629,49.3570962
Elfie,2016-09,4408,2016-09-01,10.178846,48.9047894
Elfie,2016-10,4408,2016-10-01,4.3737206,43.5785074
Elfie,2016-11,4408,2016-11-01,4.3716848,43.5927212
Elfie,2016-12,4408,2016-12-01,4.3604039,43.5937108
Elfie,2017-01,4408,2017-01-01,4.5196634,43.637001
Elfie,2017-02,4408,2017-02-01,4.3563532,43.5945236
Elfie,2017-03,4408,2017-03-01,4.5212876,43.6412229
Elfie,2017-04,4408,2017-04-01,10.716367,49.6622988
Elfie,2017-05,4408,2017-05-01,10.603984,48.9533975
Elfie,2017-06,4408,2017-06-01,10.604121,48.9536143
Elfie,2017-07,4408,2017-07-01,10.4404249,48.1910545
Elfie,2017-08,4408,2017-08-01,10.4403988,48.1910329
Elfie,2017-09,4408,2017-09-01,10.4482103,48.2060084
Elfie,2017-10,4408,2017-10-01,4.5195764,43.6360297
Elfie,2017-11,4408,2017-11-01,4.5201895,43.6352663
Elfie,2017-12,4408,2017-12-01,4.5205749,43.6339389
Elfie,2018-01,4408,2018-01-01,4.3739769,43.5862265
Elfie,2018-02,4408,2018-02-01,4.5126284,43.6617152
Elfie,2018-03,4408,2018-03-01,4.513373,43.6420901
Elfie,2018-04,4408,2018-04-01,11.9304847,50.7656894
Elfie,2018-05,4408,2018-05-01,11.9304793,50.7656748
Elfie,2018-06,4408,2018-06-01,11.9305166,50.7656729
Elfie,2018-07,4408,2018-07-01,11.930242,50.7649546
Elfie,2018-08,4408,2018-08-01,11.9305151,50.765685
Elfie,2018-09,4408,2018-09-01,4.518294,43.6366668
Elfie,2018-10,4408,2018-10-01,4.5180913,43.6353394
Elfie,2018-11,4408,2018-11-01,4.5197627,43.6685218
Elfie,2018-12,4408,2018-12-01,4.4732824,43.723598
Elfie,2019-01,4408,2019-01-01,4.5212564,43.6303916
Elfie,2019-02,4408,2019-02-01,4.5118143,43.6449861
Elfie,2019-03,4408,2019-03-01,4.5023719,43.6395288
Elfie,2019-04,4408,2019-04-01,11.9304925,50.7656663
Elfie,2019-05,4408,2019-05-01,11.9304928,50.7656725
Elfie,2019-06,4408,2019-06-01,11.9758068,50.7803156
